"date","away","home","doubleheader","name","team","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ab","h","rbi","r","id"
"2011-09-03","롯데","LG",0,"이병규","LG",2000,0,0,1019,0,4004,0,2000,0,0,0,0,4,1,0,1,750
"2011-09-04","롯데","LG",0,"이병규","LG",3000,0,7000,0,7104,0,7001,0,0,0,0,0,3,0,0,0,750
"2011-09-06","두산","LG",0,"이병규","LG",0,1110,7300,0,7005,0,0,3000,0,0,0,0,3,1,0,1,750
"2011-09-07","두산","LG",0,"이병규","LG",7108,0,1011,0,3000,0,7005,0,0,0,0,0,3,1,0,0,750
"2011-09-08","두산","LG",0,"이병규","LG",7104,0,0,7402,0,0,7005,1011,0,0,0,0,4,1,0,0,750
"2011-09-10","LG","삼성",0,"이병규","LG",7005,0,7001,0,7005,0,1019,0,1117,0,0,0,5,2,0,1,750
"2011-09-11","LG","삼성",0,"이병규","LG",7006,0,0,1117,0,1019,1019,0,7402,0,0,0,5,3,1,1,750
"2011-09-13","두산","LG",0,"이병규","LG",0,7107,0,1019,0,1017,0,0,1019,0,0,0,4,3,0,1,750
"2011-09-14","두산","LG",0,"이병규","LG",1110,0,7307,0,0,10111019,0,0,0,0,0,0,4,3,3,2,750
"2011-09-15","SK","LG",0,"이병규","LG",3000,0,7107,0,1011,0,0,7003,0,0,0,0,3,1,1,0,750
"2011-09-16","SK","LG",0,"이병규","LG",7100,0,0,7005,2000,0,7101,0,0,0,0,0,4,0,0,0,750
"2011-09-18","LG","기아",0,"이병규","LG",1017,0,7402,0,7301,0,0,7102,0,7101,0,0,5,1,1,1,750
"2011-09-20","넥센","LG",0,"이병규","LG",7006,0,7005,0,7104,0,0,7005,0,0,0,0,4,0,0,0,750
"2011-09-21","넥센","LG",0,"이병규","LG",1011,0,7005,0,1013,7104,0,0,0,0,0,0,4,2,1,1,750
"2011-09-24","SK","LG",0,"이병규","LG",7104,0,7101,0,0,2000,7407,0,0,0,0,0,4,0,0,0,750
"2011-09-25","SK","LG",0,"이병규","LG",0,7102,0,1011,0,1023,0,1017,0,0,0,0,4,3,1,1,750
"2011-09-28","LG","한화",0,"이병규","LG",7005,0,7101,0,0,7006,0,0,7402,0,0,0,4,0,0,0,750
"2011-10-01","LG","두산",0,"이병규","LG",1019,0,7100,0,0,7201,0,7003,0,0,0,0,4,1,0,0,750
"2011-10-02","LG","두산",0,"이병규","LG",7101,0,7101,0,0,7104,0,0,0,0,0,0,3,0,0,0,750
"2011-10-03","LG","두산",0,"이병규","LG",2000,0,1017,0,7006,0,0,1017,0,0,0,0,4,2,1,0,750
"2011-10-05","삼성","LG",0,"이병규","LG",1019,0,1019,0,1017,0,0,7104,0,0,7006,0,5,3,0,0,750
"2011-10-06","삼성","LG",0,"이병규","LG",0,1012,0,1019,1019,0,0,7102,0,0,0,0,4,3,0,0,750
"2012-04-07","LG","삼성",0,"이병규","LG",7104,0,1301,7206,0,0,2000,0,0,0,0,0,4,1,4,1,750
"2012-04-08","LG","삼성",0,"이병규","LG",0,1019,0,2000,0,0,2000,0,7102,0,0,0,4,1,0,0,750
"2012-04-11","롯데","LG",0,"이병규","LG",0,1017,0,2000,0,7104,0,0,0,0,0,0,3,1,0,0,750
"2012-04-26","넥센","LG",0,"이병규","LG",0,0,0,0,0,0,0,7104,6001,0,0,0,2,0,0,0,750
"2012-04-28","LG","롯데",0,"이병규","LG",0,7107,0,7003,0,1019,0,7004,0,0,0,0,4,1,0,0,750
"2012-04-29","LG","롯데",0,"이병규","LG",7005,0,0,2000,0,0,7101,0,0,0,0,0,3,0,0,0,750
"2012-05-01","한화","LG",0,"이병규","LG",7102,0,7104,0,7005,0,7104,0,0,0,0,0,4,0,0,0,750
"2012-05-02","한화","LG",0,"이병규","LG",0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,750
"2012-05-03","한화","LG",0,"이병규","LG",0,0,0,0,0,1011,0,3000,0,0,0,0,1,1,1,0,750
"2012-05-04","두산","LG",0,"이병규","LG",0,7101,0,7101,0,7101,0,2000,0,0,0,0,4,0,0,0,750
"2012-05-05","두산","LG",0,"이병규","LG",2000,7101,0,0,7006,0,7101,0,0,0,0,0,4,0,0,0,750
"2012-05-06","두산","LG",0,"이병규","LG",7005,0,0,1011,7100,0,6000,0,0,0,0,0,4,1,1,1,750
"2012-05-08","LG","넥센",0,"이병규","LG",0,0,0,0,0,0,3000,1011,0,0,0,0,1,1,1,0,750
"2012-05-09","LG","넥센",0,"이병규","LG",0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,1,750
"2012-05-10","LG","넥센",0,"이병규","LG",0,7101,0,7104,0,1117,0,0,1017,0,0,0,4,2,0,0,750
"2012-05-11","삼성","LG",0,"이병규","LG",7001,0,0,7101,2000,0,0,3000,0,0,0,0,3,0,0,0,750
"2012-05-12","삼성","LG",0,"이병규","LG",7107,0,1118,0,0,7006,0,1012,0,0,0,0,4,2,0,0,750
"2012-05-13","삼성","LG",0,"이병규","LG",7001,0,5005,0,0,7405,0,0,1019,0,0,0,3,1,1,0,750
"2012-05-15","LG","SK",0,"이병규","LG",0,7102,0,1110,0,2000,0,7206,0,0,0,0,4,1,1,0,750
"2012-05-16","LG","SK",0,"이병규","LG",0,1110,0,7102,0,7101,0,0,0,0,0,0,3,1,0,0,750
"2012-05-17","LG","SK",0,"이병규","LG",0,1018,0,2000,0,0,3000,0,0,0,0,0,2,1,0,0,750
"2012-05-18","LG","두산",0,"이병규","LG",3000,7101,0,0,1019,0,7100,0,7402,0,0,0,4,1,0,1,750
"2012-05-19","LG","두산",0,"이병규","LG",0,2100,0,7100,0,1019,0,7101,0,0,0,0,4,1,0,0,750
"2012-05-20","LG","두산",0,"이병규","LG",0,2000,7102,0,7104,0,0,7101,0,7100,7100,0,6,0,0,0,750
"2012-05-22","넥센","LG",0,"이병규","LG",7006,0,0,7005,0,1017,0,7104,0,0,0,0,4,1,1,0,750
"2012-05-23","넥센","LG",0,"이병규","LG",0,7405,0,7006,1118,0,7003,0,7214,0,0,0,5,1,1,0,750
"2012-05-24","넥센","LG",0,"이병규","LG",7214,2000,0,0,7101,7101,0,0,0,0,0,0,4,0,0,0,750
"2012-05-25","LG","기아",0,"이병규","LG",0,7405,0,1019,0,1003,0,7005,0,0,0,0,4,2,0,1,750
"2012-05-26","LG","기아",0,"이병규","LG",7005,0,5004,0,0,1019,1017,0,7104,0,0,0,4,2,3,0,750
"2012-05-27","LG","기아",0,"이병규","LG",7005,0,3100,0,7100,0,0,1011,0,0,0,0,3,1,0,0,750
"2012-05-29","LG","롯데",0,"이병규","LG",0,1017,7107,0,1019,0,1017,0,2000,0,0,0,5,3,0,2,750
"2012-05-30","LG","롯데",0,"이병규","LG",0,6002,1111,0,7006,0,0,7104,0,6000,0,0,5,1,0,1,750
"2012-05-31","LG","롯데",0,"이병규","LG",7104,0,7005,0,0,7100,0,0,1019,0,0,0,4,1,0,0,750
"2012-06-01","한화","LG",0,"이병규","LG",1111,0,2000,0,1017,0,0,0,0,0,0,0,3,2,0,1,750
"2012-06-02","한화","LG",0,"이병규","LG",7102,0,5005,7107,0,0,1110,0,0,0,0,0,3,1,1,1,750
"2012-06-03","한화","LG",0,"이병규","LG",7107,1019,0,1011,0,7005,0,1017,0,7005,0,3200,6,3,2,1,750
"2012-06-05","LG","넥센",0,"이병규","LG",0,3000,0,2000,0,7206,0,1304,0,0,0,0,3,1,1,1,750
"2012-06-06","LG","넥센",0,"이병규","LG",0,2000,3000,0,0,7102,0,7101,0,0,0,0,3,0,0,0,750
"2012-06-07","LG","넥센",0,"이병규","LG",0,7104,0,1017,0,7005,0,7006,0,0,0,0,4,1,0,1,750
"2012-06-09","두산","LG",0,"이병규","LG",1017,0,1012,0,3000,7007,0,0,0,0,0,0,3,2,1,1,750
"2012-06-10","두산","LG",0,"이병규","LG",7104,0,7005,7004,0,0,10191117,0,0,0,0,0,5,2,1,1,750
"2012-06-12","SK","LG",0,"이병규","LG",7006,0,1017,7005,0,2000,0,0,1019,0,0,0,5,2,0,1,750
"2012-06-13","SK","LG",0,"이병규","LG",1017,0,10177100,0,2000,0,0,7107,0,0,0,0,5,2,0,1,750
"2012-06-14","SK","LG",0,"이병규","LG",0,7101,0,2000,0,7005,0,0,2000,0,0,0,4,0,0,0,750
"2012-06-15","LG","기아",0,"이병규","LG",0,7302,0,7102,0,2000,0,2000,0,1013,0,1117,6,2,0,0,750
"2012-06-16","LG","기아",0,"이병규","LG",0,0,0,0,0,0,1019,1019,0,0,0,0,2,2,0,1,750
"2012-06-17","LG","기아",0,"이병규","LG",0,2000,0,7005,0,0,7402,0,7005,0,0,0,4,0,0,0,750
"2012-06-19","LG","한화",0,"이병규","LG",0,7206,0,0,4105,0,7212,0,1116,0,0,0,3,1,0,0,750
"2012-06-20","LG","한화",0,"이병규","LG",0,1011,0,7005,0,7101,0,2000,0,0,0,0,4,1,0,0,750
"2012-06-21","LG","한화",0,"이병규","LG",1017,0,2000,0,0,1017,0,1013,0,0,0,0,4,3,1,1,750
"2012-06-22","롯데","LG",0,"이병규","LG",1011,1019,0,7100,0,7006,0,1017,0,7301,0,2000,7,3,1,1,750
"2012-06-23","롯데","LG",0,"이병규","LG",7205,0,0,7212,0,2000,0,7006,0,1011,0,0,5,1,0,0,750
"2012-06-24","롯데","LG",0,"이병규","LG",0,0,0,0,0,0,0,7100,0,0,0,0,1,0,0,0,750
"2012-06-28","기아","LG",0,"이병규","LG",0,7100,0,1013,0,1019,7006,0,0,0,0,0,4,2,0,2,750
"2012-06-30","LG","SK",0,"이병규","LG",0,1117,7101,0,1017,0,2000,0,0,0,0,0,4,2,1,1,750
"2012-07-01","LG","SK",0,"이병규","LG",0,2000,0,7100,0,1111,0,7301,0,0,0,0,4,1,1,0,750
"2012-07-03","삼성","LG",0,"이병규","LG",7101,0,7212,0,2000,0,7101,0,0,0,0,0,4,0,1,0,750
"2012-07-04","삼성","LG",0,"이병규","LG",0,7101,0,7101,0,7001,0,0,7402,0,0,0,4,0,0,0,750
"2012-07-07","두산","LG",0,"이병규","LG",0,1116,0,7100,0,1301,0,1017,0,0,7101,0,5,3,1,1,750
"2012-07-08","두산","LG",0,"이병규","LG",7101,0,1017,0,0,7100,7003,0,0,0,0,0,4,1,0,0,750
"2012-07-10","LG","삼성",0,"이병규","LG",3000,0,7107,0,7101,0,0,2000,0,0,0,0,3,0,0,0,750
"2012-07-12","LG","삼성",0,"이병규","LG",0,7219,0,7006,0,0,7304,0,3100,0,0,0,3,0,0,0,750
"2012-07-17","SK","LG",0,"이병규","LG",7005,0,0,1017,7004,0,7407,0,0,0,0,0,4,1,0,1,750
"2012-07-18","SK","LG",0,"이병규","LG",1011,0,1011,0,1017,2000,0,7001,0,0,0,0,5,3,1,1,750
"2012-07-19","SK","LG",0,"이병규","LG",7003,0,7100,0,2000,0,0,0,0,0,0,0,3,0,0,0,750
"2012-07-24","LG","두산",0,"이병규","LG",1017,0,1003,7104,0,0,1111,1019,0,0,0,0,5,4,0,3,750
"2012-07-25","LG","두산",0,"이병규","LG",7003,0,7101,0,0,7104,0,0,0,0,0,0,3,0,1,0,750
"2012-07-26","LG","두산",0,"이병규","LG",7304,0,0,7004,0,7107,0,4104,0,0,0,0,3,0,0,1,750
"2012-07-27","LG","SK",0,"이병규","LG",1017,0,1110,0,7101,0,1019,0,0,0,0,0,4,3,0,0,750
"2012-07-28","LG","SK",0,"이병규","LG",2000,0,0,7107,0,0,7104,0,0,0,0,0,3,0,0,0,750
"2012-07-29","LG","SK",0,"이병규","LG",3000,0,4102,0,0,1019,0,0,0,0,0,0,1,1,0,1,750
"2012-07-31","한화","LG",0,"이병규","LG",7005,0,2000,0,7000,0,7101,0,0,0,0,0,4,0,0,0,750
"2012-08-01","한화","LG",0,"이병규","LG",7107,0,0,1111,0,7101,7104,0,0,0,0,0,4,1,1,0,750
"2012-08-02","한화","LG",0,"이병규","LG",0,0,0,0,0,7101,0,0,7101,0,0,0,2,0,0,0,750
"2012-08-03","LG","넥센",0,"이병규","LG",7006,0,7101,0,2000,0,1012,7104,0,0,0,0,5,1,1,1,750
"2012-08-04","LG","넥센",0,"이병규","LG",2000,0,0,7003,0,1018,0,0,7107,0,0,0,4,1,0,0,750
"2012-08-05","LG","넥센",0,"이병규","LG",4105,0,1017,0,7101,0,1019,0,7001,0,0,0,4,2,0,0,750
"2012-08-07","롯데","LG",0,"이병규","LG",7006,0,7100,0,3000,0,7102,0,1019,0,0,0,4,1,0,0,750
"2012-08-08","롯데","LG",0,"이병규","LG",1304,0,7101,0,7005,0,1116,0,7206,0,0,0,5,2,1,1,750
"2012-08-09","롯데","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,750
"2012-08-10","LG","삼성",0,"이병규","LG",7102,0,7005,0,7107,0,1116,0,0,0,0,0,4,1,0,0,750
"2012-08-11","LG","삼성",0,"이병규","LG",1301,0,0,1017,0,1019,0,0,0,0,0,0,3,3,1,1,750
"2012-08-12","LG","삼성",0,"이병규","LG",7005,0,0,3000,0,1019,7104,0,1011,0,0,0,4,2,1,2,750
"2012-08-16","기아","LG",0,"이병규","LG",7101,0,1019,2000,0,5004,0,1011,0,0,0,0,4,2,1,2,750
"2012-08-17","LG","한화",0,"이병규","LG",7002,0,0,1019,0,2000,0,2000,0,0,0,0,4,1,0,0,750
"2012-08-18","LG","한화",0,"이병규","LG",2000,0,0,7005,0,7003,0,7104,7104,0,0,0,5,0,1,0,750
"2012-08-19","LG","한화",0,"이병규","LG",7107,0,7100,0,1111,0,0,7407,0,0,0,0,4,1,1,0,750
"2012-08-21","LG","기아",0,"이병규","LG",6106,0,3000,3000,0,7104,0,0,1019,0,0,0,2,1,0,2,750
"2012-08-22","LG","기아",0,"이병규","LG",6001,0,3000,0,7004,0,7100,0,0,0,0,0,3,0,0,2,750
"2012-08-23","LG","기아",0,"이병규","LG",2000,0,0,1012,7100,0,0,7214,0,0,0,0,4,1,1,0,750
"2012-08-24","삼성","LG",0,"이병규","LG",0,0,7101,0,7102,0,7006,0,0,0,0,0,3,0,1,0,750
"2012-08-25","삼성","LG",0,"이병규","LG",5004,0,0,2000,0,1019,0,2000,0,0,0,0,3,1,1,1,750
"2012-08-29","LG","두산",0,"이병규","LG",0,1019,0,7006,0,1116,7005,0,3000,0,0,0,4,2,0,2,750
"2012-08-31","LG","롯데",0,"이병규","LG",0,1019,0,0,1019,0,7100,0,0,7006,0,0,4,2,0,0,750
"2012-09-01","LG","롯데",0,"이병규","LG",0,0,0,0,0,0,0,7005,0,0,0,0,1,0,0,0,750
"2012-09-02","LG","롯데",0,"이병규","LG",0,2000,0,0,2000,0,0,7107,0,0,0,0,3,0,0,0,750
"2012-09-04","LG","삼성",0,"이병규","LG",0,1118,5005,0,0,1019,0,6000,0,0,0,0,3,2,1,2,750
"2012-09-05","LG","삼성",0,"이병규","LG",0,7006,0,1019,0,7202,0,0,1118,0,0,0,4,2,0,0,750
"2012-09-08","기아","LG",0,"이병규","LG",7101,0,7101,0,7100,0,7102,0,7003,0,7001,0,6,0,0,0,750
"2012-09-09","기아","LG",0,"이병규","LG",7206,0,1001,0,7108,0,0,7006,0,1003,0,0,5,2,0,0,750
"2012-09-10","기아","LG",0,"이병규","LG",3000,0,1011,7006,0,7101,0,1003,0,0,0,0,4,2,1,1,750
"2012-09-12","SK","LG",0,"이병규","LG",0,0,0,0,0,0,0,7100,0,0,0,0,1,0,0,0,750
"2012-09-15","LG","두산",0,"이병규","LG",0,2000,0,1011,0,2000,0,0,7104,0,0,0,4,1,0,0,750
"2012-09-16","LG","두산",0,"이병규","LG",0,7006,0,1019,0,7205,0,0,3000,0,0,0,3,1,0,1,750
"2012-09-18","넥센","LG",0,"이병규","LG",0,2000,0,2000,0,0,1111,0,2000,0,0,0,4,1,0,0,750
"2012-09-19","넥센","LG",0,"이병규","LG",0,0,0,0,0,0,7206,0,0,0,0,0,1,0,0,0,750
"2012-09-20","한화","LG",0,"이병규","LG",0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,750
"2012-09-23","LG","롯데",0,"이병규","LG",0,7006,0,1019,0,7005,0,0,7104,0,0,0,4,1,0,1,750
"2012-09-24","LG","SK",0,"이병규","LG",0,7006,1019,0,7100,0,7107,0,0,0,0,0,4,1,0,1,750
"2012-09-25","LG","SK",0,"이병규","LG",0,1011,0,1011,0,7005,0,7302,0,0,0,0,4,2,0,0,750
"2012-09-27","넥센","LG",0,"이병규","LG",0,7405,0,7005,0,3000,0,7405,0,0,0,0,3,0,0,1,750
"2012-09-28","넥센","LG",0,"이병규","LG",0,2000,0,0,7304,0,1019,0,0,0,0,0,3,1,0,0,750
"2012-09-29","두산","LG",0,"이병규","LG",0,0,0,0,0,0,1019,0,0,0,0,0,1,1,0,0,750
"2012-09-30","두산","LG",0,"이병규","LG",0,7101,0,7006,3000,0,0,2000,0,1117,0,0,4,1,0,0,750
"2012-10-01","삼성","LG",0,"이병규","LG",0,1012,7005,0,0,7005,0,0,0,0,0,0,3,1,0,0,750
"2012-10-02","삼성","LG",0,"이병규","LG",7206,0,0,7006,0,7006,0,0,1017,0,0,0,4,1,0,0,750
"2012-10-03","SK","LG",0,"이병규","LG",0,7006,0,1019,0,0,1202,0,0,0,0,0,3,2,0,0,750
"2012-10-06","LG","두산",0,"이병규","LG",7005,0,7102,0,0,2000,0,0,0,0,0,0,3,0,0,0,750
"2013-05-07","넥센","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,7100,0,0,0,1,0,0,0,750
"2013-05-08","넥센","LG",0,"이병규","LG",0,1019,0,7100,0,7006,0,0,7214,0,0,0,4,1,0,0,750
"2013-05-10","LG","롯데",0,"이병규","LG",0,1017,7100,0,7100,0,0,7104,0,0,0,0,4,1,0,0,750
"2013-05-11","LG","롯데",0,"이병규","LG",0,7001,0,7214,0,1011,7104,0,7006,0,0,0,5,1,0,0,750
"2013-05-12","LG","롯데",0,"이병규","LG",2000,0,7006,0,7100,0,0,1019,0,0,0,0,4,1,0,0,750
"2013-05-17","기아","LG",0,"이병규","LG",0,7101,0,7005,0,1019,0,7006,0,0,0,0,4,1,1,1,750
"2013-05-18","기아","LG",0,"이병규","LG",0,7006,0,7003,0,1019,0,7005,0,0,0,0,4,1,0,0,750
"2013-05-19","기아","LG",0,"이병규","LG",1017,0,1017,0,1008,2000,0,0,0,0,0,0,4,3,2,1,750
"2013-05-21","LG","삼성",0,"이병규","LG",2000,0,7101,2000,0,0,2000,0,0,0,0,0,4,0,0,0,750
"2013-05-22","LG","삼성",0,"이병규","LG",1018,0,7100,0,1019,0,1011,0,0,0,0,0,4,3,2,2,750
"2013-05-23","LG","삼성",0,"이병규","LG",7006,0,0,7004,0,1018,0,1012,0,0,0,0,4,2,1,1,750
"2013-05-25","SK","LG",0,"이병규","LG",0,7004,0,0,7104,0,7206,0,0,0,0,0,3,0,0,0,750
"2013-05-26","SK","LG",0,"이병규","LG",0,1017,0,2000,0,0,7100,0,0,0,0,0,3,1,0,0,750
"2013-05-28","한화","LG",0,"이병규","LG",7003,0,5005,0,2000,0,7005,0,0,0,0,0,3,0,1,0,750
"2013-05-29","한화","LG",0,"이병규","LG",1201,0,7004,0,1001,0,1011,0,0,0,0,0,4,3,3,0,750
"2013-05-30","한화","LG",0,"이병규","LG",0,2000,0,1011,0,7101,0,1110,0,0,0,0,4,2,1,1,750
"2013-05-31","LG","기아",0,"이병규","LG",0,1019,0,1017,0,1202,3100,0,0,0,0,0,3,3,1,0,750
"2013-06-01","LG","기아",0,"이병규","LG",0,7100,0,7104,0,0,1110,3000,7104,0,0,0,4,1,0,2,750
"2013-06-02","LG","기아",0,"이병규","LG",0,2000,0,1017,0,7100,0,0,1019,1017,0,0,5,3,0,2,750
"2013-06-04","두산","LG",0,"이병규","LG",0,1019,0,7006,0,1018,0,3000,0,0,0,0,3,2,1,1,750
"2013-06-05","두산","LG",0,"이병규","LG",0,7005,7202,0,0,7101,0,7003,0,0,0,0,4,0,0,0,750
"2013-06-06","두산","LG",0,"이병규","LG",0,1019,0,7104,0,7104,0,0,0,0,0,0,3,1,0,0,750
"2013-06-07","롯데","LG",0,"이병규","LG",0,1017,2000,7005,0,7104,0,0,0,0,0,0,4,1,0,1,750
"2013-06-08","롯데","LG",0,"이병규","LG",7101,0,0,7101,0,3000,1017,7006,0,0,0,0,4,1,0,1,750
"2013-06-09","롯데","LG",0,"이병규","LG",3000,0,0,7003,7006,0,7206,0,0,0,0,0,3,0,0,0,750
"2013-06-11","LG","한화",0,"이병규","LG",0,0,0,3000,1111,0,0,0,0,0,0,0,1,1,3,0,750
"2013-06-13","LG","한화",0,"이병규","LG",0,2000,0,6004,0,1019,0,2000,0,0,0,0,4,1,0,0,750
"2013-06-14","넥센","LG",0,"이병규","LG",0,7006,0,1300,0,0,3000,0,1019,0,0,0,3,2,2,1,750
"2013-06-15","넥센","LG",0,"이병규","LG",0,7005,0,2000,1301,7101,0,0,0,0,0,0,4,1,4,1,750
"2013-06-16","넥센","LG",0,"이병규","LG",0,7101,7101,0,7104,0,1116,0,0,0,0,0,4,1,0,1,750
"2013-06-19","LG","NC",0,"이병규","LG",0,2000,0,2000,0,0,7100,1301,0,0,0,0,4,1,3,1,750
"2013-06-20","LG","NC",0,"이병규","LG",0,7304,0,0,1019,1011,0,0,7104,0,0,0,4,2,2,1,750
"2013-06-21","LG","삼성",0,"이병규","LG",1011,0,0,7006,0,1011,0,1011,0,3000,0,0,4,3,1,1,750
"2013-06-22","LG","삼성",0,"이병규","LG",0,7100,0,1017,0,7407,0,0,0,0,0,0,3,1,0,0,750
"2013-06-23","LG","삼성",0,"이병규","LG",7101,0,7005,0,7006,0,0,7301,3000,0,0,0,4,0,1,0,750
"2013-06-28","SK","LG",0,"이병규","LG",0,1011,0,3000,0,7402,0,0,2000,0,0,0,3,1,0,0,750
"2013-06-29","SK","LG",0,"이병규","LG",7005,0,0,7107,0,1116,5002,0,0,0,0,0,3,1,1,1,750
"2013-06-30","SK","LG",0,"이병규","LG",1013,0,0,7101,0,1011,0,7006,0,0,0,0,4,2,0,0,750
"2013-07-03","한화","LG",0,"이병규","LG",7006,0,0,7100,1111,0,0,0,0,0,0,0,3,1,3,0,750
"2013-07-05","LG","넥센",0,"이병규","LG",1017,0,1301,0,1110,0,1204,0,0,0,0,0,4,4,5,2,750
"2013-07-09","NC","LG",0,"이병규","LG",0,1019,0,1019,0,1017,0,0,1017,0,0,0,4,4,1,0,750
"2013-07-10","NC","LG",0,"이병규","LG",0,1011,7100,0,0,7006,7005,0,0,0,0,0,4,1,0,0,750
"2013-07-11","NC","LG",0,"이병규","LG",1018,0,1017,0,2000,0,0,7101,0,0,0,0,4,2,1,0,750
"2013-07-13","LG","SK",0,"이병규","LG",0,7104,7104,0,1017,0,1017,7104,0,0,0,0,5,2,2,0,750
"2013-07-16","LG","롯데",0,"이병규","LG",0,1013,0,1017,0,7100,0,3200,0,7101,0,0,4,2,1,0,750
"2013-07-17","LG","롯데",0,"이병규","LG",1019,0,7005,0,7101,0,0,2000,0,0,0,0,4,1,1,0,750
"2013-07-23","기아","LG",0,"이병규","LG",7100,1017,0,0,7100,7005,1017,0,0,0,0,0,5,2,1,0,750
"2013-07-24","기아","LG",0,"이병규","LG",0,7003,0,2000,0,7101,7107,0,0,0,0,0,4,0,0,0,750
"2013-07-25","기아","LG",0,"이병규","LG",0,7100,7006,0,0,1017,0,7101,0,0,0,0,4,1,0,0,750
"2013-07-26","LG","두산",0,"이병규","LG",1017,0,7102,1019,1019,0,2000,7205,0,0,0,0,6,3,1,1,750
"2013-07-27","LG","두산",0,"이병규","LG",0,7104,1017,0,1019,0,0,2000,1019,0,0,0,5,3,3,0,750
"2013-07-28","LG","두산",0,"이병규","LG",3000,0,1111,0,7005,0,1011,0,7006,0,0,0,4,2,1,0,750
"2013-08-02","삼성","LG",0,"이병규","LG",0,7006,0,7302,0,1301,0,2000,0,0,0,0,4,1,2,1,750
"2013-08-03","삼성","LG",0,"이병규","LG",0,1023,0,7006,0,7104,0,7104,0,0,0,0,4,1,0,0,750
"2013-08-04","삼성","LG",0,"이병규","LG",0,7002,0,3000,0,1019,0,0,0,0,0,0,2,1,1,1,750
"2013-08-06","LG","NC",0,"이병규","LG",0,7102,0,3000,0,1019,0,1011,0,0,0,0,3,2,1,1,750
"2013-08-07","LG","NC",0,"이병규","LG",0,1017,0,7001,1117,0,7006,7005,0,0,0,0,5,2,0,1,750
"2013-08-08","롯데","LG",0,"이병규","LG",0,7100,0,7005,0,7104,0,7104,0,0,0,0,4,0,0,0,750
"2013-08-09","롯데","LG",0,"이병규","LG",0,7102,0,7006,1118,0,2000,0,0,0,0,0,4,1,1,0,750
"2013-08-10","LG","두산",0,"이병규","LG",1017,0,0,2000,0,0,7006,0,7102,0,0,0,4,1,1,0,750
"2013-08-11","LG","두산",0,"이병규","LG",0,2000,0,7003,0,0,1017,0,0,0,0,0,3,1,0,0,750
"2013-08-13","LG","삼성",0,"이병규","LG",2000,0,1017,7101,1017,0,7004,0,2000,0,0,0,6,2,1,1,750
"2013-08-14","LG","삼성",0,"이병규","LG",7104,0,0,1017,0,0,1017,0,7001,0,0,0,4,2,0,0,750
"2013-08-15","한화","LG",0,"이병규","LG",7301,0,7100,0,0,7104,7002,0,0,0,0,0,4,0,0,0,750
"2013-08-16","한화","LG",0,"이병규","LG",7005,0,0,1017,0,7001,0,7006,0,0,0,0,4,1,0,0,750
"2013-08-17","LG","기아",0,"이병규","LG",1013,0,2000,0,0,7004,7101,0,0,0,0,0,4,1,0,1,750
"2013-08-18","LG","기아",0,"이병규","LG",0,1017,0,7003,0,1018,7107,0,0,0,0,0,4,2,0,1,750
"2013-08-20","LG","넥센",0,"이병규","LG",3000,0,1019,2000,0,0,7001,0,0,0,0,0,3,1,0,1,750
"2013-08-21","LG","넥센",0,"이병규","LG",7100,0,0,1110,0,7104,2000,0,0,0,0,0,4,1,1,0,750
"2013-08-22","LG","SK",0,"이병규","LG",7006,0,0,1011,0,1018,0,2000,0,0,0,0,4,2,0,0,750
"2013-08-23","LG","SK",0,"이병규","LG",0,3000,0,7101,1019,0,7100,7405,0,0,0,0,4,1,2,1,750
"2013-08-27","넥센","LG",0,"이병규","LG",0,2000,0,1019,0,7005,0,7205,0,0,0,0,4,1,0,0,750
"2013-08-28","넥센","LG",0,"이병규","LG",0,7100,0,0,1111,7400,0,0,2000,0,0,0,4,1,1,1,750
"2013-08-31","LG","롯데",0,"이병규","LG",0,7100,0,1110,7101,0,5004,0,7100,0,0,0,4,1,1,1,750
"2013-09-01","LG","롯데",0,"이병규","LG",0,1019,0,1019,0,0,2000,7004,0,0,0,0,4,2,0,0,750
"2013-09-03","SK","LG",0,"이병규","LG",1017,0,2000,0,0,7407,0,7201,0,0,0,0,4,1,1,0,750
"2013-09-04","SK","LG",0,"이병규","LG",7100,0,7304,0,0,7101,0,7104,0,0,0,0,4,0,0,0,750
"2013-09-05","LG","한화",0,"이병규","LG",7101,0,7006,0,3000,0,7107,0,0,0,0,0,3,0,0,0,750
"2013-09-06","LG","한화",0,"이병규","LG",0,7101,0,1019,0,1023,7101,0,0,0,0,0,4,2,0,0,750
"2013-09-07","삼성","LG",0,"이병규","LG",0,1019,0,1017,0,7006,0,0,1012,0,0,0,4,3,0,0,750
"2013-09-08","삼성","LG",0,"이병규","LG",3000,0,7104,0,2000,0,3200,0,0,0,0,0,2,0,0,0,750
"2013-09-12","기아","LG",0,"이병규","LG",7102,0,7005,0,1017,0,7104,0,0,0,0,0,4,1,1,1,750
"2013-09-13","기아","LG",0,"이병규","LG",0,7102,0,1017,1116,0,7104,0,0,0,0,0,4,2,2,1,750
